marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	45128905	RCEM9CF7ZPZ1R	B008MB3BW8	959229147	Sterling Silver Plumeria Flower CZ Toe Ring	Jewelry	5	0	0	N	Y	easy to wear and adjust	This is really cute, easy to wear and adjust!!	2015-08-26
US	22210807	RCMH3ZDWRBPYQ	B00A21IKP4	605194857	JewelryWe Men Womens Couple Promise Rings Stainless Steel Dull Polish Center Him and Her Matching Wedding Bands Comfort Fit	Jewelry	5	0	0	N	Y	Five Stars	I really like the ring, fits perfect.	2015-08-26
US	1095729	R3G393DNTN7MDO	B00WHGI01Q	69952256	Single Line Pronged Gem 316L Surgical Steel Purple Septum Clicker 16GA	Jewelry	3	0	0	N	Y	Three Stars	Really hard to click and unclick also I can't even get it clicked in my nose but I'll keep trying :(	2015-08-26
US	48135552	R2GL6ZMMAMMPA5	B00HQH5IXE	822039417	YAZILIND Mens Womens Puzzle Stainless Steel Musical Notes Matching Pendant Couple Necklace Gift 17"	Jewelry	5	0	0	N	Y	Five Stars	Great pick-lovely.	2015-08-26
US	11182291	R280A1OJPLG2S	B00UIDKJRS	727696045	BodyJ4You Septum Clicker Stainless Steel Cubic Zirconia Glamorous Black 16G (1.2mm)	Jewelry	3	0	0	N	Y	Three Stars	pretty but it comes unhooked too easily. I've lost it twice	2015-08-26
US	5459836	R2SYZNWP5ZPZAJ	B013R4ZXRK	419421919	Evil Eye, 14kt White Gold & Cubic Zirconia Evil Eye Charm with Plastic Safety Pin to Hook	Jewelry	5	0	0	N	Y	Five Stars	Beautiful!!	2015-08-26
US	2405034	RF83T9Z85D7A2	B000FX1C40	308318748	Sterling Silver Coiled Wirework Ear Cuff Pair Earrings	Jewelry	5	1	1	N	Y	Five Stars	Charming ear cuffs. Worth far more than cost!	2015-08-26
US	23786085	R3BJ1MYSEPZEU	B00E1TRTSW	687622715	Women's Fashion Jewelry Ring, Premium Grade High Quality Brass Black Synthetic Stone, by Classy Not Trashy®	Jewelry	5	0	0	N	Y	FANTASTIC AND GORGEOUS!	Well this maybe my favorite ring and I own thousands. I love the black with the crystals. The ring sits up high but is very comfortable. It doesn't get in the way. I just absolutely love it. A must have. I went up a size because of the width.	2015-08-26
US	46542382	RYRVC62B1V5M8	B005KK4VKA	74849912	Set of 5 Multi Color 6mm Cultured Freshwater Pearl Stud Earrings Set	Jewelry	5	0	0	N	Y	Beautiful Earrings for an Amazing Price!	Love these so much I ordered them again and I ordered other colors too! If you love pearls and unique colors that you would pay an arm and leg for, these are the earrings for you.	2015-08-26
US	22849314	R5TQSETHG902W	B00NFLV6N6	978960997	Gold Plated Sterling Silver Honey Amber Drop Earrings	Jewelry	5	2	3	N	Y	They look really great when I wear them	These earrings are about 1 1/2 in. long.  They arrived in time.  They look really great when I wear them	2015-08-26
US	751236	RT7GW4FXDS4QU	B00SXH7UY6	538482715	Healing Single Crystal Pendant Necklace on 18 to 20 Inch Chain	Jewelry	4	0	0	N	Y	BUT I LOVE IT.	NOT AS ROUGH AS I THOUGHT A CRYSTAL SHOULD BE. BUT I LOVE IT.	2015-08-26
US	43679777	R1NK3EPYCZNDVW	B00A3KKA8E	651481187	Things2die4 Vinyl Mens Cuff Bracelets Black Wristband Bracelet With Gunmetal Spikes And Rhinestones Black Model # BR_15285-BK	Jewelry	5	0	0	N	Y	Love this bracelet	Love this bracelet. It's well made and the leather is soft so it doesn't cut into your wrist at all.	2015-08-26
US	10442207	R2N5CZ2WBD5YFV	B00GNLJB2S	840007820	Clayvision Happy Monkey Charm Earrings with Aquamarine Colored Swarovski Crystals March	Jewelry	5	0	0	N	Y	Five Stars	Very cute!	2015-08-26
US	31199923	R15RM6VD33BRGB	B008LOOV66	297965513	BALTIC AMBER AND STERLING SILVER 925 PISCES PENDANT NECKLACE - 14 16 18 20 22 24 26 28 30 32 34" 1mm ITALIAN SNAKE CHAIN	Jewelry	3	1	1	N	Y	Picture give impression of an almost bronze finish, which ...	Picture give impression of an almost bronze finish , which is what I wanted.<br />The real piece is shiney silver which is OK.<br />I am disapointed	2015-08-26
US	1240345	R20AQJS5IN8GMJ	B00XJAGCKA	688661656	JOVIVI 3Pairs Mixed Stone Amethyst Howlite Turquoise Aventurine Saddle Ear Plugs Stretcher Expander Pick Gauges	Jewelry	5	0	1	N	Y	Five Stars	Love these. They are however hard to keep in while sleeping as they are very almost complete round.	2015-08-26
US	41253367	RVIVQ6OJKO6Z0	B00GMSYVUE	29490367	Celtic Knot Charm Dangle Bead for snake Chain charm Bracelet	Jewelry	5	0	0	N	Y	Beautiful Charm	Beautiful charm.<br /><br />Perfect size for my Pandora bracelet.<br /><br />I will definitely be getting more charms from Sexy Sparkles.	2015-08-26
US	22393203	R28N070A6LJNGR	B002BPS1MQ	510919997	Hammered Pear Shape Sterling Silver Dangle Earrings	Jewelry	5	0	0	N	Y	Beautiful Earrings and SUPER THOUGHTFUL Seller!!!! Wow!	Ok, there's packaging and then there is PACKAGING!!!! When I opened this, I was simply amazed by the effort and thought the seller put into sending this to me. It was wrapped beautifully and the seller put in a handwritten note of thanks. I was shocked at how nicely this was put together to make it feel very special. Thank you SO MUCH, Azure Bella...you guys are AMAZING!! All that being said these earrings are beautiful! They have not tarnished and they are exactly how they are pictured on the site. They are about 2&#34; long. I love them and I LOOK FORWARD to purchasing from this seller again. They are great!!! Thank you!!!!	2015-08-26
US	3114062	R36FC2FULF6P8X	B00YMTO8OE	254387352	Beydodo Stainless Steel Women and Men Silver Huggie Hoop Stud Plain Cambered Earrings, 12x5MM	Jewelry	5	0	0	N	Y	I am so happy with the quality of this huggie sterling silver earrings	I am so happy with the quality of this huggie sterling silver earrings. Well made and the price was good for what you get. Great earrings.	2015-08-26
US	768989	R3V3WSNA5V45QM	B00HG32UUW	444716078	YAZILIND Retro Rimous Green Beads Butterfly Turquoise Silver Plated Link Bracelet	Jewelry	1	0	0	N	Y	One Star	It broke before I get to wear it	2015-08-26
US	28581506	R2DT3RS7SU3IB3	B005IF3B9Y	483111359	Chandelier Earrings, in Purple with Silver Tone Finish	Jewelry	4	0	0	N	Y	Four Stars	Adorable but in my opinion very heavy.	2015-08-26
US	2235208	R10L27YPMI4AJK	B00400NJH2	329966424	10k White Gold Created Ruby and Diamond Accent Teardrop Pendant Necklace, 18''	Jewelry	2	0	0	N	N	Two Stars	It's beautiful but the chain is incredibly thin and the teardrop is tiny	2015-08-26
US	1499419	R2SNZ3J8EL754H	B00LA78RGG	760328336	Joyplancraft Galaxy Necklace Hollow Out Crescent with Blue Purple Star Galactic Cosmic Moon Charm Necklace Wedding Necklace	Jewelry	5	0	0	N	Y	For the price, you cannot go wrong!	I love love love this necklace!<br />I've had so many compliments, although I did break out in some type of bumps randomly once.<br />No big deal though, they went away shortly after. Everybody is different so don't let that deter you.<br />Definitely worth the purchase! Pictures do not do it justice!! :)<br /><br />Reminds me of the twitches movie lol.	2015-08-26
US	51210897	RI09V9DDU6OZH	B00IVN9TA0	235681056	Red White and Blue Crystals Patriotic USA Charm Bead	Jewelry	5	0	0	N	Y	Beautiful sparkle	Beautiful sparkle. Good quality and it's perfect for my red, white and blue birthday!	2015-08-26
US	30396948	R1WWC4HO07RGBQ	B007UMDB7U	693926429	Alex and Ani Bangle Bar Imitation Birthstone Bangle Bracelet, 7.75"	Jewelry	5	0	0	N	Y	bangle	Just what I wanted!	2015-08-26
US	47596394	R1XRS7Y2R9GA2T	B00XY8NSX6	131253111	ZMZY Stainless Steel Floating Charms Plates Fits 30mm Glass Locket (Pack of 2)	Jewelry	2	0	0	N	Y	This does not fit in the locket that I have ...	This does not fit in the locket that I have so have to try and find something to do with it	2015-08-26
US	121641	R3VU6MDCRRFCU6	B00V9HXNE8	769998682	Acxico® Hot Sale Retro Vintage Red Rose Bronze Flower Twig Victorian’s Cameo Lolita Pendant Lace Necklace	Jewelry	2	3	3	N	Y	Ehhh you should probably go look elsewhere for a choker	It took about 3 weeks to arrive, slowest shipping I've encountered so far. It's so small. I think it might be for children. I gave 3 stars cuz it's kinda cute but if I had seen it in a store I wouldn't have bought it.	2015-08-26
US	2746188	R3HBM0CQGROPQA	B00GV96VGQ	333091364	'Ani LeDodi Veh Dodi Li' Stainless steel Spinning Ring (Sizes 5.5 to 14) thick	Jewelry	2	0	0	N	Y	Two Stars	It didn't fit and it sure didn't spin.	2015-08-26
US	22919947	RMFRF8XDM22BY	B00CIRTRMU	716759751	World Pride Lucky Crystal Four Leaf Clover Stud Earrings	Jewelry	4	0	0	N	Y	A little better than expected, but it's Costume Jewelry ...!	Costume jewelry perfect for the St Patrick's Holiday, and they're cute.	2015-08-26
US	17533985	R3N3JIIIBLFU2Y	B00DD63HQM	670706167	Platinum Plated Sterling Silver 1ct Stunning Round CZ Halo Wedding Engagement Ring ( Size 5 to 9 )	Jewelry	4	0	0	N	Y	beautiful!!!	love, love, love this ring! fits perfect and love the quality... i get complimented on it all the time!	2015-08-26
US	11137466	RTHBRMCMUR5O6	B00VNE0ME6	575787566	NYKKOLA Hot Fashion Jewelry Beautiful Classic 925 Silver Big Hoop Earrings	Jewelry	5	8	8	N	Y	Fabulous	I am super thrilled with these earrings!  Definitely will be shopping here again!	2015-08-26
US	51926918	R26XNKYKYWVSFY	B00C9LF0S0	331299882	Bling Jewelry Square Stackable Bangle 925 Sterling Silver Bracelet	Jewelry	4	1	1	N	Y	Four Stars	really liked this but it was too small for me	2015-08-26
US	42193572	R35ACP86KDEMCK	B00CBQVVF4	553626388	INBLUE Men's 2.4mm Wide Stainless Steel Necklace Rope Chain Link Silver Tone 14~40 Inch	Jewelry	5	1	1	N	Y	Five Stars	Thick and durable chain.	2015-08-26
US	3138139	RYVWHGBX2T2R5	B00WMIOEAK	624298458	Amazing Elegant Double Chain Heart Bead Anklet Beach Foot Jewelry	Jewelry	2	0	0	N	Y	Two Stars	broke in half a second	2015-08-26
US	11582849	R2FI8O6L26E9E3	B00QC8E9VU	288208697	FR Stainless Steel Gold Tone Curb Chain Spinner Rings,Mens Bands	Jewelry	5	0	0	N	Y	Love Stainless	My husband has diabetes and can't wear silver but that is what he likes....so stainless steel......he has had so much interest in his rings the one he has had for 2 years looks as good as the one he just got......will buy more.....	2015-08-26
US	6384969	R22KC85UKZ22R8	B004E1QL7W	261639310	Sterling Silver "Samurai" Kanji Chinese Symbol Charm	Jewelry	5	0	0	N	Y	Five Stars	Very nice looking charm.	2015-08-26
US	13534715	R2W50OWAL6DOBP	B004D4C250	552896035	Bling Jewelry Blue Enemal USAF Air Force Charm 925 Sterling Silver Military Bead for European Bracelet	Jewelry	5	0	0	N	N	great price!	fast shipping, great price!	2015-08-26
US	44238846	RMRKHUNB26YLJ	B0077LTHSQ	721712174	Bronzed by Barse Hammered Ring	Jewelry	2	0	0	N	Y	Two Stars	I ordered a size 7.  The ring is about a size 5.  I gave it to my daughter.	2015-08-26
US	45404668	R1MCK81LH60XV9	B00L9E4LFG	215128937	14K Gold White Freshwater Cultured Pearl Necklace, 18" Princess Length	Jewelry	5	0	0	N	Y	Everything I Hoped For	Beautiful.	2015-08-26
US	1299390	R11L4521R3RSHT	B007K5ITVK	541577148	925 Sterling Silver Celtic Knot Round Pendant Necklace, 18 inch Snake Chain	Jewelry	3	0	0	N	Y	Three Stars	It is very sweet - much smaller than I thought but good quality	2015-08-26
US	29470549	R2SQ4KTDLY175N	B00DH2YBHQ	466465655	Silver Crystal Rhinestone Bridal Wedding Party Teardrop Dangle Earrings & Silver Crystal Dazzled Chandelier Necklace Jewelry Set	Jewelry	5	0	0	N	Y	Looks great.	Exactly what I wanted. Looks great.	2015-08-26
US	2280505	R3KN838N0N37JP	B00MNRCP7E	274877531	Sterling Silver with Aqua Blue Evil Eye Charmed 7 Inch Bracelet (I-1956)	Jewelry	5	0	0	N	Y	Five Stars	Small but very nice!  Love it.	2015-08-26
US	13672864	R2DD0QV22DXOER	B00HK88OTE	771968531	SHINYSO Stainless Steel Silver Women's & Men's Fashion "Lingering Love Cross"Couple Pendant Necklace Set	Jewelry	5	0	0	N	Y	I would recommend this necklace and cross to anyone	Well made necklace.  The cross and necklace are strong and substantial.  I would recommend this necklace and cross to anyone.	2015-08-26
US	48605498	R2EG32F4ZHG1WP	B007GCD7S2	598911015	Carbon Fiber Titanium Magnetic Bracelet Size Adjusting Tool and Gift Box Included By Willis Judd	Jewelry	5	1	1	N	Y	Five Stars	Thank you!	2015-08-26
US	43583716	R38MRDK21P9IB2	B00GYB2YJY	653818027	Stainless Steel Post Hoop Earrings 2mm Tube Clutchless Spring Hinged, 2 3/16 inch	Jewelry	5	1	1	N	Y	Five Stars	Nice earrings, love that they are not tarnishing!	2015-08-26
US	13053435	R2VVRD17NZSS72	B00NZFXGEY	899172827	Sterling Silver Victorian Leaf Filigree Vintage Style Ring (Color Options, Sizes 3-15)	Jewelry	5	0	0	N	Y	Five Stars	Thank you. Fits great	2015-08-26
US	11959622	R2V2RN0ET5J5RS	B00CWZ85LC	554972500	KONOV Mens Surfer Brown Leather Bracelet Stainless Steel Clasp, 12mm - 8", 8.5", 9" inches	Jewelry	2	0	0	N	Y	Two Stars	3 month and falls apart	2015-08-26
US	5555980	R2VNKBSUNA1VS6	B00LLLITYG	615704	14kt Gold Plated Surgical Steel CZ Crystal Tear Drop Sexy Fancy Dangle Belly Button Ring	Jewelry	2	0	0	N	Y	Eh	20 dollars and it looks like someone glued the stones on with their eyes closed the material doesn't irritate but I just expected better quality for the price and it looks like a 4 dollar ring	2015-08-26
US	28284917	R1EYZ9ZLXXZDBC	B00ZKP6WUM	293663793	Penderie Steel Classic Fashion No Holes Earrings Ear Clips - Clip on the Ear Without Earhole - Earrings Set, 1 Pair, 2pcs - Available for Multiple Options - Great Gift - With Free Gift Box (Black 2)	Jewelry	5	2	2	N	Y	Five Stars	These earrings are comfy and lovely.  I bought silver and gold too!	2015-08-26
US	11767701	R1SETNKNISIYL2	B00DQ03UU8	1541683	Maisha Fair Trade Hand Hammered Elephant Drop Earring	Jewelry	3	0	0	N	Y	bends easily.	Very flimsy, bends easily.	2015-08-26
US	10208377	R2G5T63NMV3FR3	B00LHOU4DQ	777249863	Shy by SE "XOXO" Necklace with Diamond Bezel	Jewelry	5	0	0	N	Y	Five Stars	She loved it!!!	2015-08-26
US	15405768	R1IUXRIHIZ6G4M	B003YDYWPE	832872199	Sterling Silver and 14k Yellow Gold Diamond Cross and Heart Pendant Necklace, 18"	Jewelry	5	0	0	N	Y	I love it.	I love it...this cross is absolutely beautiful!! Not tiny like most other company's crosses, just the right size to be noticed, but not too big as to be gaudy. Just perfect!	2015-08-26
US	37168140	R1AD5S9MFSZ0CM	B00TR231U8	683125361	Italian Sterling Silver 2mm Rope Chain Nickel Free - 7" to 40" All Sizes Available (N9-H00E-1ZC6)	Jewelry	5	0	0	N	Y	Five Stars	Love it and the price was good too!!	2015-08-26
US	14530113	R3KOA5D5OP2VOV	B00UABCJBM	969629128	Diaura Sterling Silver Square Shape Diamond Stud Earrings	Jewelry	5	0	0	Y	N	I love these earring	I love these earring.  I think they are great because they easily flow from weekend, to work, to cocktail hour.  I appreciate a pair of good quality earrings that easily transition.  Size and description above by Amazon is correct.  $55 is an excellent price for these.	2015-08-26
US	9943760	R269WC1G7D3IY1	B00FYJWZAK	682559060	Round and Cube Shaped Bead Stretch Bracelet, 7"	Jewelry	5	0	0	N	N	I was very happy to find this bracelet	I was very happy to find this bracelet; because i have a necklace set that matches. I wore it last night and got compliments.<br />I am very happy with it.	2015-08-26
US	18169411	R2WR21UVJ2V76R	B00NCPMBD4	532757083	Oval Shape Tanzanite & Cz .925 Sterling Silver Earrings	Jewelry	3	0	0	N	Y	Inaccurate Photo	The big disappointment for me was the color. The photo color is what I wanted. The only way they can look like the photo is if you shine a high-power flashlight through them. Otherwise they look black like onyx. The silver is okay, but a bit on the cheap side in design and quality.	2015-08-26
US	38153659	R1LHQGYGZ2NF6R	B00FY4133A	138726049	Rhodium Jet Rhinestone Teardrop Shaped Dangle Earrings	Jewelry	5	0	0	N	Y	gorgeous!	these were gorgeous and perfect for the wedding! The back kept falling off though so I had to use one of my own.Worth it.	2015-08-26
US	20431844	R216DCZ0CT2786	B00RC3EQ76	42894836	Sterling Silver 16" + 2" Extension Horizontal Bar Necklace	Jewelry	5	0	0	N	Y	love	looks great recommend it!	2015-08-26
US	869823	R1P4ACL1FVEUUE	B00O584WMK	74006153	1.50 Inch Classic 3-Row Stunning White CZ Pave Hoop Earrings For Women	Jewelry	5	2	3	N	Y	great	Stunning, great product	2015-08-26
US	23801627	R8JW294K6EOHN	B00LT8NHAW	764656399	Disney World Alex and Ani Mickey Mouse Pluto Silver Charm Bangle Bracelet	Jewelry	5	0	0	N	Y	Perfect!	Love it!!	2015-08-26
US	19946448	R1YZCMQUW3XY2H	B00T60JCMC	647503222	HUAN XUN Custom Name Necklace Personalized Initial Necklaces in Golden Silver	Jewelry	4	0	0	N	Y	Perfect!	Got this for my friend and she really liked it. Quality and looks good. Only con is its a little on the small side but its still very good!	2015-08-26
US	38349743	RWUTB9JQMDJ6S	B00F42EC2G	260899364	King Will CLASSIC 8mm High Polished Center / Matte Finish Men's Tungsten Ring Wedding Band Comfort Fit	Jewelry	3	0	0	N	Y	Three Stars	Bought this ring and loved the appearance but it was like 2 sizes larger then what was ordered.	2015-08-26
US	26194584	R1R8GJ3WBW67MQ	B00KREP4NW	652849884	Qiyun (TM) Chunky Oval Turquoise Tibet Silver Pendant Torque Necklace Earrings Choker Set	Jewelry	3	0	0	N	Y	Three Stars	Ok, a little larger than I thought	2015-08-26
US	17046530	R2WINEU15WWAGA	B00TP4QLKK	967807336	Seven Chakra Yoga Meditation Healing Simulated Tiger Eye Mala Wrap Bracelet or Necklace	Jewelry	5	0	0	N	Y	Five Stars	Love it	2015-08-26
US	17596065	R6QGIQ64I7993	B00M1DAUD6	129046797	Elegant Fashion Jewelry 925 Silver Plated Stud Dangle Earings Eardrop Big Skeleton Flat U	Jewelry	5	3	3	N	Y	Five Stars	These earrings are gorgeous on my wife! She just loves them!!	2015-08-26
US	40850844	R1U56ZJVA9HZP5	B00BDGLLH6	911900698	Simulated Mocha Pearl Gold Tone Bib Necklace	Jewelry	1	0	0	N	N	Arrived Broken	Cute but it was broken before I even got it out of the bag. Very disappointed.	2015-08-26
US	28426237	R1NBDC8Y94YWFS	B0136WWMQ8	643736931	MAZU Zircon Ring AA+ Quality Top048 Color Gold	Jewelry	5	0	0	N	N	Better than the rose gold.	This zircon stone is much bigger than the rose gold ring.  That makes this ring look better than the rose gold because the petals on the rose gold looked like a volcano.  The size is just as beautiful and I have been wearing their products without allergy issues for a couple days.  My daughter loves them too.<br /><br />***I have received this ring at a discount in exchange for my honest review.***	2015-08-26
US	10463977	RPE7ILF8VANNP	B00UBABQKW	359207604	14 Gauge 14g 316L Stainless Steel Internally Threaded Straight Barbell Tongue Nipple Ring Piercing Jewelry 1/4 5/16 3/8 1/2 5/8 3/4	Jewelry	5	0	0	N	Y	Awesome!!	Perfect fit! This feels so much better then the standard one.	2015-08-26
US	48568906	R9T2MP7M4MI8G	B00M4YC7RE	844957146	Sterling Silver Ribbon Heart The Love Between A Mother and Son Is Forever Pendant Necklace	Jewelry	5	3	3	N	Y	A MUST for Mother's with a son	Had I been given the option of 0-100, I'd of still gone with 100!  This is absolutely BEAUTIFUL and worth every penny especially considering how inexpensive it is! It hangs very well; glistens from the shiny, smooth finish; engraving very clear and easy to read even tho the &#34;&&#34; is hidden (may of been better on top); and has an extremely fine, delicate chain to add to it's already lovely appearance.  ABSOLUTELY a MUST for every Mother who has a son - you'll never regret this purchase.	2015-08-26
US	25084354	R1D57AVXEBC9VC	B00N37K1B0	526526040	Michal Golan "Horizon" Large Evil Eye Bracelet on Black Leather Cord	Jewelry	5	0	0	N	Y	Five Stars	Beautiful. I own several; Horizon is my favorite.	2015-08-26
US	32054542	R1RFMIHJWVB6DU	B010SGQ9L4	311151538	Beauty Decor Brand Best Selling Rose Gold Plate SWA Elements Austrian Crystal Multicolored Flower Pendant Earrings ER0165-A	Jewelry	2	0	0	N	Y	This is a complete disappointment and not usable for an adult because of the ...	I took a chance on this item as there was zero description on size.  They are tiny and don't even clear my ear from the post.  They must be made for a small child and should be stated as such.  I was expecting something that could dangle below my ear - not on my ear.  This is a complete disappointment and not usable for an adult because of the tiny size.  The actual size from top of point of star to bottom of dangle - not quite a 1/2 inch long.  I am completely dissatisfied with such a tiny item and I waited 2 1/2 weeks for delivery.  For the on sale price of $29 instead of the regular price of $66 it is completely ridiculous! - I am glad I didn't waste any more money as I feel I was taken with this product.	2015-08-26
US	9141888	R2MSJ0ZQAGI883	B00D4C71ZI	745157226	Two Year Warranty Ladies Gold Overlay with Multi Colors Evil Eye 18 Inch Necklace (T-333)	Jewelry	5	0	0	N	Y	Five Stars	Happy w product!!!! So nice, so gorgeous!!!	2015-08-26
US	12940298	R30008HXAFAEEK	B00PMJQ0ZS	771734722	Multicolor Amber Small Adjustable Stretch Bracelet 7.5"	Jewelry	5	0	0	N	Y	Five Stars	Pretty	2015-08-26
US	43937335	RKN8D2DWF80U4	B00VHRMXS2	60934589	Hypoallergenic 18 Karat Gold Plated Titanium Stainless Steel Lord Power Ring Size 6, 7, 8, 9, 10, 11, 12, and 13 with 24 Inch Silver Plated Metal Snake Chain Necklace Engagement Promise Wedding Band	Jewelry	5	1	1	N	Y	Well worth it!	Excellent quality. Looks just like it does online.	2015-08-26
US	48797126	RLWJ1Q9UNV88A	B0052L2K00	289496932	Sterling Silver 1.5mm Italian Round Wheat Chain (14, 16, 18, 20, 22, 24, 30 or 36 inch) …	Jewelry	5	0	1	N	Y	Very pretty!	Great quality and the necklace is even prettier than I expected.	2015-08-26
US	43165294	R2253FQUDYD8MX	B00BCM0X84	887208921	925 sterling silver 5 Pair Set of CZ Stud Earrings in Sizes 3 4 5 6 7mm	Jewelry	5	0	0	N	Y	Excellent buy	Very sparkly, and I like the varied sizes.	2015-08-26
US	1802067	R1O1XJIXEWN2AN	B00A2LKS86	542330676	Silver-Tone Pink European Bead Charm Bracelets	Jewelry	1	0	0	N	Y	One Star	Too small for my niece	2015-08-26
US	52108177	R1NEPALC0L2YL3	B004EKPT6W	300146111	14K Yellow Gold Africa Pendant - 28 mm	Jewelry	5	0	0	N	Y	Five Stars	Excellent in every way!	2015-08-26
US	36425248	R30UHATIUQNS9R	B003IXG1K4	516509427	Sterling Silver 1.3mm Fine Cable Nickel Free Chain Necklace 14"-24"	Jewelry	5	0	0	N	Y	NICE NECKLACE	Delivery was prompt and it's very pretty.	2015-08-26
US	1703830	R2KUY45GWMZQI6	B011TF03K6	371340162	I Love My Chihuahua Fashion Necklace	Jewelry	5	0	0	N	Y	❤️	It's perfect, I love it❤️❤️	2015-08-26
US	52055590	R1KDQ9TPDNQ5XI	B00BQA4L3K	428430745	Sterling Silver 3mm Oval Tube Hoop Earrings	Jewelry	3	6	6	N	Y	Sizing is tricky	Here is the key to understanding the earring size. The description only lists diameter, BUT, after you select the diameter and put them in your cart, the length/height is shown in your cart. I ordered the 1.7&#34; diameter...turned out to be huge - 2.5&#34; in length. Easy to return if not right for you.	2015-08-26
US	26293154	R1JHCT3TUUWDYL	B00XPK9XDC	47225904	Betsey Johnson "Fox Trot" Pave Horse Adjustable Lariat Y-Shaped Necklace, 28"	Jewelry	5	0	0	N	Y	Five Stars	Beautiful and unique	2015-08-26
US	4179344	R3OKFW16GVGPS6	B00M273XMQ	881920104	Stainless Steel Nail Bracelet Rose Gold Tone Hinged, size 7 inch	Jewelry	5	0	0	N	Y	Five Stars	Looks great	2015-08-26
US	34469073	R2FW7SU0LSWNIR	B003YT4D5C	516509427	Sterling Silver 1.3mm Fine Cable Nickel Free Chain Necklace 14"-24"	Jewelry	5	0	0	N	Y	Great Looking Chain	Very nice chain. Competes a silver pendant I've had in jewelry box for years. Thanks.	2015-08-26
US	7064435	RIY6DL0NFXTIL	B005HW858U	544922410	Bling Jewelry 925 Sterling Silver CZ Vintage Style Milgrain Wedding Band	Jewelry	3	0	0	N	Y	Kind of cheap looking. The picture of the product ...	Kind of cheap looking. The picture of the product was Misleading in my opinion. Bought as a temporary ring to wear on vacation. Would not wear long term or permanently.	2015-08-26
US	31326393	R2LC1F8CALKGUF	B000SDS27M	317499194	Body Candy 925 Sterling Silver Dazzling Butterfly Toe Ring	Jewelry	5	0	0	N	Y	An all-round winner	I LOVE my ring. It is beautiful and holds up well to every day wear. However, the most impressive part was dealing with Body Candy. My ring was inadvertently delivered to Virginia instead of Alabama. Not only did Body Candy replace my ring and send it priority mail at no additional charge, but I got a partial refund for my trouble. Needless to say I will be buying from them again.	2015-08-26
US	38745425	R69HCAJM4KJJ5	B006X1CE8Q	709529004	BodyJ4You Lot of 5 14G Belly Button Rings Animal Print Acrylic - 5 Pieces	Jewelry	5	0	0	N	Y	I gave them to my best friend as a gift and she loved them	Cutest thing ever! I gave them to my best friend as a gift and she loved them!	2015-08-26
US	18492979	R2CQWLB9VREEKE	B00IS92HEC	92119343	DTLA Cushion Cut Cubic Zirconia Sterling Silver .925 Ring - Black or White CZ	Jewelry	5	0	0	N	Y	Beautiful	Absolutely beautiful ring. I get compliments on it all the time.	2015-08-26
US	11589318	RY0TW2GRD8WC6	B004O47MW2	455451223	Pendant-Shield Of Faith (Cross)-24 Chain (Carded)	Jewelry	5	0	0	N	Y	Love it! Lost my last one and anxiously awaited ...	Love it!  Lost my last one and anxiously awaited my replacement. Bought a couple for my brothers, as well.  More than just jewelry!  God bless!!!	2015-08-26
US	803180	R3NM0JW6RD8TKP	B00BLRONU4	148909146	2 Carat Princess Cut Cubic Zirconia Sterling Silver 925 Wedding Engagement Ring Sizes 4 to 11	Jewelry	5	0	0	N	Y	Five Stars	Beautiful ring....excellent shipping...	2015-08-26
US	38072861	R31E0U69WK8HND	B00M0YXFH4	978864643	Stacking Skinny Wire Ring and Midi Ring Set of 6	Jewelry	5	0	0	N	Y	packaged well and great fit! Thank	Shipped quickly, packaged well and great fit! Thank you	2015-08-26
US	16168746	RTTJYD18GJLGX	B0010R6UIS	358194089	NOVICA Multi-Gem Sterling Silver Dangle Earrings	Jewelry	5	0	0	N	Y	Five Stars	Love these	2015-08-26
US	25291817	RRPJW6ZHBW5JN	B00GMP17AY	636306574	Jewelry Monster Antique Finish "Dangling Black Crystal Rhinestone Fleur de Lis" Charm Bead for Snake Chain Charm Bracelet	Jewelry	1	0	0	N	Y	ugly	Tiny. Dull. Comes with no chain.	2015-08-26
US	36578293	R31JWPW43I265G	B00B7DNP10	922008682	Kitty Cat Charm Bead for snake Chain charm Bracelet	Jewelry	5	0	0	N	Y	Five Stars	My daughter loved the charm	2015-08-26
US	43975288	RHK2MMYKH9USS	B00LBLC8XO	751450166	New Round Cz Eternity Style Band .925 Sterling Silver Ring Sizes 2-12 SALE!	Jewelry	3	0	0	N	Y	Three Stars	There really nice but one of the sparkle rocks fell out	2015-08-26
US	41870685	R1AQK3KENXUEWL	B00VVWCRSY	291376748	Italian Silvertone 1.5mm Rope Chain Nickel Free - Available in 7" 8" 9" 10" 16" 18"to 24" 30" or 40" (C0-P3QY-YKK4)	Jewelry	2	1	3	N	Y	Good product by small!	Two stars not for quality but because of my lack of knowledge on size.  I was looking for something bigger.	2015-08-26
